Date,FEDL01 Index  (R1),USSWIT5 BGN Curncy  (R2),USGGBE05 Index  (R3),CPURNSA Index  (R1),USGG5YR Index  (R4)
28-08-2023,5.33,2.5338,2.2377,305.691,4.4007
29-08-2023,5.33,2.51,2.2156,305.691,4.2769
30-08-2023,5.33,2.5,2.2005,305.691,4.2681
31-08-2023,5.33,2.4707,2.1705,307.026,4.2541
01-09-2023,5.33,2.5022,2.2019,307.026,4.2958
04-09-2023,5.33,2.5022,2.2019,307.026,4.2958
05-09-2023,5.33,2.5673,2.2642,307.026,4.3766
06-09-2023,5.33,2.559,2.2701,307.026,4.4172
07-09-2023,5.33,2.56,2.276,307.026,4.373
08-09-2023,5.33,2.5869,2.3021,307.026,4.403
11-09-2023,5.33,2.596,2.3079,307.026,4.4118
12-09-2023,5.33,2.5995,2.308,307.026,4.4295
13-09-2023,5.33,2.5932,2.2966,307.026,4.3835
14-09-2023,5.33,2.609,2.3102,307.026,4.4189
15-09-2023,5.33,2.607,2.3112,307.026,4.4633
18-09-2023,5.33,2.629,2.33,307.026,4.4491
19-09-2023,5.33,2.635,2.3394,307.026,4.5115
20-09-2023,5.33,2.6062,2.3104,307.026,4.5832
21-09-2023,5.33,2.6,2.3138,307.026,4.621
22-09-2023,5.33,2.597,2.3061,307.026,4.5584
25-09-2023,5.33,2.561,2.2673,307.026,4.6142
26-09-2023,5.33,2.5252,2.219,307.026,4.6053
27-09-2023,5.33,2.5638,2.2752,307.026,4.6848
28-09-2023,5.33,2.576,2.2889,307.026,4.6232
29-09-2023,5.33,2.5367,2.2496,307.026,4.609
30-09-2023,5.33,2.5367,2.2496,307.789,4.609
02-10-2023,5.33,2.534,2.2519,307.789,4.7083
03-10-2023,5.33,2.5087,2.2302,307.789,4.7993
04-10-2023,5.33,2.4843,2.1983,307.789,4.7243
05-10-2023,5.33,2.4575,2.1633,307.789,4.6852
06-10-2023,5.33,2.469,2.1751,307.789,4.7566
09-10-2023,5.33,2.469,2.1751,307.789,4.7566
10-10-2023,5.33,2.499,2.2015,307.789,4.614
11-10-2023,5.33,2.495,2.202,307.789,4.5767
12-10-2023,5.33,2.545,2.256,307.789,4.6923
13-10-2023,5.33,2.563,2.2745,307.789,4.6388
16-10-2023,5.33,2.6063,2.3214,307.789,4.7156
17-10-2023,5.33,2.6177,2.3411,307.789,4.8685
18-10-2023,5.33,2.6467,2.3642,307.789,4.9338
19-10-2023,5.33,2.701,2.4071,307.789,4.9557
20-10-2023,5.33,2.6577,2.4624,307.789,4.8581
23-10-2023,5.33,2.5933,2.396,307.789,4.7986
24-10-2023,5.33,2.5662,2.3715,307.789,4.8203
25-10-2023,5.33,2.607,2.413,307.789,4.9201
26-10-2023,5.33,2.5839,2.3916,307.789,4.7969
27-10-2023,5.33,2.5965,2.4062,307.789,4.7614
30-10-2023,5.33,2.6017,2.4108,307.789,4.8235
31-10-2023,5.33,2.572,2.3801,307.671,4.8536
01-11-2023,5.33,2.5605,2.3684,307.671,4.65
02-11-2023,5.33,2.5293,2.3365,307.671,4.634
03-11-2023,5.33,2.5327,2.34,307.671,4.5036
06-11-2023,5.33,2.558,2.3615,307.671,4.5876
07-11-2023,5.33,2.5162,2.3272,307.671,4.5365
08-11-2023,5.33,2.476,2.293,307.671,4.5047
09-11-2023,5.33,2.4706,2.2957,307.671,4.6401
10-11-2023,5.33,2.458,2.2829,307.671,4.6839
13-11-2023,5.33,2.474,2.2844,307.671,4.6625
14-11-2023,5.33,2.4222,2.2323,307.671,4.4385
15-11-2023,5.33,2.4319,2.2465,307.671,4.5173
16-11-2023,5.33,2.4027,2.2161,307.671,4.4187
17-11-2023,5.33,2.4177,2.2343,307.671,4.4408
20-11-2023,5.33,2.4465,2.2601,307.671,4.4388
21-11-2023,5.33,2.387,2.1995,307.671,4.3999
22-11-2023,5.33,2.4,2.2156,307.671,4.431
23-11-2023,5.33,2.4,2.2156,307.671,4.431
24-11-2023,5.33,2.3942,2.2089,307.671,4.485
27-11-2023,5.33,2.35,2.1558,307.671,4.4107
28-11-2023,5.33,2.3605,2.1699,307.671,4.2769
29-11-2023,5.33,2.3457,2.1612,307.671,4.2088
30-11-2023,5.33,2.359,2.1726,307.051,4.2663
01-12-2023,5.33,2.3395,2.1589,307.051,4.1231
04-12-2023,5.33,2.325,2.1494,307.051,4.2066
05-12-2023,5.33,2.3095,2.1305,307.051,4.135
06-12-2023,5.33,2.265,2.0888,307.051,4.1035
07-12-2023,5.33,2.251,2.0796,307.051,4.1347
08-12-2023,5.33,2.3245,2.1546,307.051,4.2392
11-12-2023,5.33,2.304,2.1335,307.051,4.2461
12-12-2023,5.33,2.261,2.0882,307.051,4.2197
13-12-2023,5.33,2.31,2.1313,307.051,3.9704
14-12-2023,5.33,2.384,2.2038,307.051,3.9044
15-12-2023,5.33,2.3812,2.1996,307.051,3.9088
18-12-2023,5.33,2.381,2.2045,307.051,3.9311
19-12-2023,5.33,2.3704,2.1987,307.051,3.9343
20-12-2023,5.33,2.3649,2.1933,307.051,3.8441
21-12-2023,5.33,2.368,2.1935,307.051,3.8749
22-12-2023,5.33,2.3502,2.1854,307.051,3.8721
25-12-2023,5.33,2.3502,2.1854,307.051,3.8721
26-12-2023,5.33,2.345,2.1792,307.051,3.8875
27-12-2023,5.33,2.3127,2.1461,307.051,3.7954
28-12-2023,5.33,2.311,2.1419,307.051,3.8384
29-12-2023,5.33,2.316,2.1549,307.051,3.8471
31-12-2023,5.33,2.316,2.1549,306.746,3.8471
01-01-2024,5.33,2.316,2.1549,306.746,3.8471
02-01-2024,5.33,2.3385,2.1942,306.746,3.9133
03-01-2024,5.33,2.331,2.1979,306.746,3.9029
04-01-2024,5.33,2.334,2.2026,306.746,3.98
05-01-2024,5.33,2.335,2.2075,306.746,4.0066
08-01-2024,5.33,2.33,2.2032,306.746,3.9874
09-01-2024,5.33,2.324,2.1981,306.746,3.9699
10-01-2024,5.33,2.3232,2.1963,306.746,3.9735
11-01-2024,5.33,2.3312,2.211,306.746,3.8788
12-01-2024,5.33,2.3515,2.2397,306.746,3.83
15-01-2024,5.33,2.3515,2.2397,306.746,3.83
16-01-2024,5.33,2.367,2.2539,306.746,3.9335
17-01-2024,5.33,2.3787,2.2578,306.746,4.0254
18-01-2024,5.33,2.417,2.3019,306.746,4.0467
19-01-2024,5.33,2.4078,2.3052,306.746,4.0507
22-01-2024,5.33,2.3668,2.2702,306.746,4.0278
23-01-2024,5.33,2.352,2.2544,306.746,4.0385
24-01-2024,5.33,2.3692,2.2666,306.746,4.0885
25-01-2024,5.33,2.373,2.2742,306.746,3.9983
26-01-2024,5.33,2.3737,2.2943,306.746,4.0366
29-01-2024,5.33,2.3663,2.2962,306.746,3.9826
30-01-2024,5.33,2.351,2.276,306.746,3.9687
31-01-2024,5.33,2.3387,2.26,308.417,3.8354
01-02-2024,5.33,2.2838,2.2039,308.417,3.8128
02-02-2024,5.33,2.2923,2.2189,308.417,3.9825
05-02-2024,5.33,2.35,2.2803,308.417,4.1189
06-02-2024,5.33,2.345,2.2719,308.417,4.0453
07-02-2024,5.33,2.346,2.2763,308.417,4.0698
08-02-2024,5.33,2.3705,2.3067,308.417,4.1172
09-02-2024,5.33,2.3728,2.3091,308.417,4.1367
12-02-2024,5.33,2.356,2.2951,308.417,4.1367
13-02-2024,5.33,2.416,2.3615,308.417,4.3158
14-02-2024,5.33,2.419,2.3693,308.417,4.2395
15-02-2024,5.33,2.4208,2.3707,308.417,4.2147
16-02-2024,5.33,2.4602,2.4205,308.417,4.2738
19-02-2024,5.33,2.4602,2.4205,308.417,4.2738
20-02-2024,5.33,2.446,2.4063,308.417,4.2525
21-02-2024,5.33,2.465,2.4229,308.417,4.3044
22-02-2024,5.33,2.4415,2.4049,308.417,4.3278
23-02-2024,5.33,2.41,2.3745,308.417,4.2799
26-02-2024,5.33,2.444,2.4171,308.417,4.3122
